TimeUS,Instance,Dist,Stat,Orient,timestamp
304143728.0,0.0,4.25,1.0,0.0,1668050476.462749
304143734.0,1.0,0.27,4.0,25.0,1668050476.462755
304193476.0,0.0,4.25,1.0,0.0,1668050476.512497
304193532.0,1.0,0.27,4.0,25.0,1668050476.512553
304243576.0,0.0,4.25,1.0,0.0,1668050476.562597
304243583.0,1.0,0.27,4.0,25.0,1668050476.562604
304293413.0,0.0,4.25,1.0,0.0,1668050476.612434
304293422.0,1.0,0.27,4.0,25.0,1668050476.612443
304343762.0,0.0,4.25,1.0,0.0,1668050476.662783
304343768.0,1.0,0.27,4.0,25.0,1668050476.6627889
304393532.0,0.0,4.25,1.0,0.0,1668050476.712553
304393540.0,1.0,0.27,4.0,25.0,1668050476.712561
304443658.0,0.0,4.25,1.0,0.0,1668050476.762679
304443665.0,1.0,0.27,4.0,25.0,1668050476.762686
304493440.0,0.0,4.25,1.0,0.0,1668050476.812461
304493448.0,1.0,0.27,4.0,25.0,1668050476.812469
304543729.0,0.0,4.25,1.0,0.0,1668050476.86275
304543736.0,1.0,0.27,4.0,25.0,1668050476.862757
304593523.0,0.0,4.25,1.0,0.0,1668050476.912544
304593531.0,1.0,0.27,4.0,25.0,1668050476.9125519
304643650.0,0.0,4.25,1.0,0.0,1668050476.962671
304643657.0,1.0,0.27,4.0,25.0,1668050476.962678
304693375.0,0.0,4.25,1.0,0.0,1668050477.012396
304693405.0,1.0,0.27,4.0,25.0,1668050477.012426
304743601.0,0.0,4.25,1.0,0.0,1668050477.062622
304743608.0,1.0,0.27,4.0,25.0,1668050477.062629
304793518.0,0.0,4.25,1.0,0.0,1668050477.112539
304793526.0,1.0,0.27,4.0,25.0,1668050477.112547
304843816.0,0.0,4.25,1.0,0.0,1668050477.162837
304843824.0,1.0,0.27,4.0,25.0,1668050477.162845
304893530.0,0.0,4.25,1.0,0.0,1668050477.2125509
304893561.0,1.0,0.27,4.0,25.0,1668050477.2125819
304943618.0,0.0,4.25,1.0,0.0,1668050477.262639
304943625.0,1.0,0.27,4.0,25.0,1668050477.262646
304993419.0,0.0,4.25,1.0,0.0,1668050477.31244
304993427.0,1.0,0.27,4.0,25.0,1668050477.312448
305043749.0,0.0,4.25,1.0,0.0,1668050477.36277
305043756.0,1.0,0.27,4.0,25.0,1668050477.362777
305093619.0,0.0,4.25,1.0,0.0,1668050477.41264
305093628.0,1.0,0.27,4.0,25.0,1668050477.412649
305143662.0,0.0,4.25,1.0,0.0,1668050477.462683
305143669.0,1.0,0.27,4.0,25.0,1668050477.4626899
305193288.0,0.0,4.25,1.0,0.0,1668050477.512309
305193296.0,1.0,0.27,4.0,25.0,1668050477.512317
305243749.0,0.0,4.25,1.0,0.0,1668050477.56277
305243755.0,1.0,0.27,4.0,25.0,1668050477.562776
305293450.0,0.0,4.25,1.0,0.0,1668050477.612471
305293493.0,1.0,0.27,4.0,25.0,1668050477.612514
305343726.0,0.0,4.25,1.0,0.0,1668050477.662747
305343732.0,1.0,0.27,4.0,25.0,1668050477.662753
305393402.0,0.0,4.25,1.0,0.0,1668050477.712423
305393410.0,1.0,0.27,4.0,25.0,1668050477.712431
305443591.0,0.0,4.25,1.0,0.0,1668050477.762612
305443598.0,1.0,0.27,4.0,25.0,1668050477.762619
305493436.0,0.0,4.25,1.0,0.0,1668050477.812457
305493483.0,1.0,0.27,4.0,25.0,1668050477.812504
305543822.0,0.0,4.25,1.0,0.0,1668050477.862843
305543829.0,1.0,0.27,4.0,25.0,1668050477.86285
305593454.0,0.0,4.25,1.0,0.0,1668050477.9124749
305593463.0,1.0,0.27,4.0,25.0,1668050477.912484
305643584.0,0.0,4.25,1.0,0.0,1668050477.962605
305643633.0,1.0,0.27,4.0,25.0,1668050477.9626539
305693522.0,0.0,4.25,1.0,0.0,1668050478.012543
305693530.0,1.0,0.27,4.0,25.0,1668050478.012551
305743692.0,0.0,4.25,1.0,0.0,1668050478.062713
305743699.0,1.0,0.27,4.0,25.0,1668050478.06272
305793433.0,0.0,4.25,1.0,0.0,1668050478.112454
305793442.0,1.0,0.27,4.0,25.0,1668050478.112463
305843596.0,0.0,4.25,1.0,0.0,1668050478.162617
305843645.0,1.0,0.27,4.0,25.0,1668050478.162666
305893490.0,0.0,4.25,1.0,0.0,1668050478.212511
305893533.0,1.0,0.27,4.0,25.0,1668050478.212554
305943682.0,0.0,4.25,1.0,0.0,1668050478.262703
305943689.0,1.0,0.27,4.0,25.0,1668050478.26271
305993529.0,0.0,4.25,1.0,0.0,1668050478.31255
305993574.0,1.0,0.27,4.0,25.0,1668050478.312595
306043717.0,0.0,4.25,1.0,0.0,1668050478.362738
306043724.0,1.0,0.27,4.0,25.0,1668050478.362745
306093487.0,0.0,4.25,1.0,0.0,1668050478.412508
306093498.0,1.0,0.27,4.0,25.0,1668050478.412519
306143804.0,0.0,4.25,1.0,0.0,1668050478.462825
306143810.0,1.0,0.27,4.0,25.0,1668050478.462831
306193444.0,0.0,4.25,1.0,0.0,1668050478.512465
306193452.0,1.0,0.27,4.0,25.0,1668050478.5124729
306243669.0,0.0,4.25,1.0,0.0,1668050478.56269
306243676.0,1.0,0.27,4.0,25.0,1668050478.562697
306293432.0,0.0,4.25,1.0,0.0,1668050478.612453
306293443.0,1.0,0.27,4.0,25.0,1668050478.612464
306343625.0,0.0,4.25,1.0,0.0,1668050478.662646
306343632.0,1.0,0.27,4.0,25.0,1668050478.662653
306393529.0,0.0,4.25,1.0,0.0,1668050478.71255
306393537.0,1.0,0.27,4.0,25.0,1668050478.712558
306443743.0,0.0,4.25,1.0,0.0,1668050478.762764
306443749.0,1.0,0.27,4.0,25.0,1668050478.76277
306493397.0,0.0,4.25,1.0,0.0,1668050478.812418
306493405.0,1.0,0.27,4.0,25.0,1668050478.812426
306543622.0,0.0,4.25,1.0,0.0,1668050478.862643
306543629.0,1.0,0.27,4.0,25.0,1668050478.86265
306593590.0,0.0,4.25,1.0,0.0,1668050478.912611
306593598.0,1.0,0.27,4.0,25.0,1668050478.9126189
306643694.0,0.0,4.25,1.0,0.0,1668050478.962715
306643701.0,1.0,0.27,4.0,25.0,1668050478.962722
306693607.0,0.0,4.25,1.0,0.0,1668050479.012628
306693615.0,1.0,0.27,4.0,25.0,1668050479.012636
306743616.0,0.0,4.25,1.0,0.0,1668050479.062637
306743623.0,1.0,0.27,4.0,25.0,1668050479.062644
306793387.0,0.0,4.25,1.0,0.0,1668050479.112408
306793396.0,1.0,0.27,4.0,25.0,1668050479.112417
306843757.0,0.0,4.25,2.0,0.0,1668050479.162778
306843764.0,1.0,0.27,4.0,25.0,1668050479.162785
306893443.0,0.0,4.25,2.0,0.0,1668050479.212464
306893452.0,1.0,0.27,4.0,25.0,1668050479.212473
306943827.0,0.0,4.25,2.0,0.0,1668050479.262848
306943833.0,1.0,0.27,4.0,25.0,1668050479.262854
306993521.0,0.0,4.25,1.0,0.0,1668050479.312542
306993529.0,1.0,0.27,4.0,25.0,1668050479.31255
307043788.0,0.0,4.25,1.0,0.0,1668050479.362809
307043795.0,1.0,0.27,4.0,25.0,1668050479.362816
307093535.0,0.0,4.25,1.0,0.0,1668050479.412556
307093543.0,1.0,0.27,4.0,25.0,1668050479.412564
307143635.0,0.0,4.25,1.0,0.0,1668050479.462656
307143641.0,1.0,0.27,4.0,25.0,1668050479.462662
307193391.0,0.0,4.25,1.0,0.0,1668050479.512412
307193400.0,1.0,0.27,4.0,25.0,1668050479.512421
307243652.0,0.0,4.25,1.0,0.0,1668050479.562673
307243658.0,1.0,0.27,4.0,25.0,1668050479.562679
307293555.0,0.0,4.25,1.0,0.0,1668050479.612576
307293585.0,1.0,0.27,4.0,25.0,1668050479.612606
307343699.0,0.0,4.25,1.0,0.0,1668050479.66272
307343724.0,1.0,0.27,4.0,25.0,1668050479.662745
307393363.0,0.0,4.25,1.0,0.0,1668050479.712384
307393372.0,1.0,0.27,4.0,25.0,1668050479.712393
307443605.0,0.0,4.25,1.0,0.0,1668050479.762626
307443611.0,1.0,0.27,4.0,25.0,1668050479.762632
307493601.0,0.0,4.25,1.0,0.0,1668050479.812622
307493612.0,1.0,0.27,4.0,25.0,1668050479.812633
307543717.0,0.0,4.25,1.0,0.0,1668050479.862738
307543724.0,1.0,0.27,4.0,25.0,1668050479.862745
307593554.0,0.0,4.25,1.0,0.0,1668050479.912575
307593562.0,1.0,0.27,4.0,25.0,1668050479.9125829
307643727.0,0.0,4.25,1.0,0.0,1668050479.962748
307643734.0,1.0,0.27,4.0,25.0,1668050479.962755
307693307.0,0.0,4.25,1.0,0.0,1668050480.012328
307693315.0,1.0,0.27,4.0,25.0,1668050480.012336
307743651.0,0.0,4.25,1.0,0.0,1668050480.062672
307743658.0,1.0,0.27,4.0,25.0,1668050480.062679
307793423.0,0.0,4.25,1.0,0.0,1668050480.112444
307793431.0,1.0,0.27,4.0,25.0,1668050480.112452
307843632.0,0.0,4.25,1.0,0.0,1668050480.162653
307843639.0,1.0,0.27,4.0,25.0,1668050480.16266
307893401.0,0.0,4.25,1.0,0.0,1668050480.212422
307893409.0,1.0,0.27,4.0,25.0,1668050480.21243
307943707.0,0.0,4.25,1.0,0.0,1668050480.262728
307943713.0,1.0,0.27,4.0,25.0,1668050480.262734
307993658.0,0.0,4.25,1.0,0.0,1668050480.312679
307993666.0,1.0,0.27,4.0,25.0,1668050480.312687
308043678.0,0.0,4.25,1.0,0.0,1668050480.362699
308043685.0,1.0,0.27,4.0,25.0,1668050480.362706
308093456.0,0.0,4.25,1.0,0.0,1668050480.412477
308093464.0,1.0,0.27,4.0,25.0,1668050480.412485
308143606.0,0.0,4.25,1.0,0.0,1668050480.462627
308143613.0,1.0,0.27,4.0,25.0,1668050480.462634
308193558.0,0.0,4.25,1.0,0.0,1668050480.512579
308193570.0,1.0,0.27,4.0,25.0,1668050480.512591
308243716.0,0.0,4.25,1.0,0.0,1668050480.562737
308243722.0,1.0,0.27,4.0,25.0,1668050480.562743
308293408.0,0.0,4.25,1.0,0.0,1668050480.612429
308293416.0,1.0,0.27,4.0,25.0,1668050480.612437
308343654.0,0.0,4.25,1.0,0.0,1668050480.662675
308343660.0,1.0,0.27,4.0,25.0,1668050480.662681
308393479.0,0.0,4.25,1.0,0.0,1668050480.7125
308393487.0,1.0,0.27,4.0,25.0,1668050480.712508
308443658.0,0.0,4.25,1.0,0.0,1668050480.762679
308443664.0,1.0,0.27,4.0,25.0,1668050480.762685
308493566.0,0.0,4.25,1.0,0.0,1668050480.812587
308493574.0,1.0,0.27,4.0,25.0,1668050480.812595
308543572.0,0.0,4.25,1.0,0.0,1668050480.862593
308543579.0,1.0,0.27,4.0,25.0,1668050480.8626
308593416.0,0.0,4.25,1.0,0.0,1668050480.912437
308593424.0,1.0,0.27,4.0,25.0,1668050480.912445
308643698.0,0.0,4.26,2.0,0.0,1668050480.962719
308643704.0,1.0,0.27,4.0,25.0,1668050480.962725
308693718.0,0.0,4.26,2.0,0.0,1668050481.012739
308693726.0,1.0,0.27,4.0,25.0,1668050481.012747
308743613.0,0.0,4.26,2.0,0.0,1668050481.062634
308743619.0,1.0,0.27,4.0,25.0,1668050481.06264
308793351.0,0.0,4.26,1.0,0.0,1668050481.112372
308793402.0,1.0,0.27,4.0,25.0,1668050481.112423
308843750.0,0.0,4.26,1.0,0.0,1668050481.162771
308843756.0,1.0,0.27,4.0,25.0,1668050481.162777
308893477.0,0.0,4.26,1.0,0.0,1668050481.212498
308893485.0,1.0,0.27,4.0,25.0,1668050481.212506
308943781.0,0.0,4.26,1.0,0.0,1668050481.262802
308943787.0,1.0,0.27,4.0,25.0,1668050481.262808
308993410.0,0.0,4.26,1.0,0.0,1668050481.312431
308993421.0,1.0,0.27,4.0,25.0,1668050481.312442
309043747.0,0.0,4.26,2.0,0.0,1668050481.362768
309043754.0,1.0,0.27,4.0,25.0,1668050481.362775
309093472.0,0.0,4.26,2.0,0.0,1668050481.412493
309093516.0,1.0,0.25,4.0,25.0,1668050481.412537
309143735.0,0.0,4.26,2.0,0.0,1668050481.462756
309143742.0,1.0,0.27,4.0,25.0,1668050481.462763
309193495.0,0.0,4.26,1.0,0.0,1668050481.512516
309193503.0,1.0,0.27,4.0,25.0,1668050481.512524
309243644.0,0.0,4.26,1.0,0.0,1668050481.562665
309243651.0,1.0,0.27,4.0,25.0,1668050481.562672
309293531.0,0.0,4.26,1.0,0.0,1668050481.612552
309293539.0,1.0,0.27,4.0,25.0,1668050481.61256
309343718.0,0.0,4.26,2.0,0.0,1668050481.662739
309343748.0,1.0,0.27,4.0,25.0,1668050481.662769
309393519.0,0.0,4.26,2.0,0.0,1668050481.71254
309393569.0,1.0,0.25,4.0,25.0,1668050481.71259
309443635.0,0.0,4.26,2.0,0.0,1668050481.762656
309443643.0,1.0,0.25,4.0,25.0,1668050481.762664
309493407.0,0.0,4.26,2.0,0.0,1668050481.812428
309493415.0,1.0,0.25,4.0,25.0,1668050481.812436
309543710.0,0.0,4.26,1.0,0.0,1668050481.862731
309543716.0,1.0,0.25,4.0,25.0,1668050481.862737
309593537.0,0.0,4.26,1.0,0.0,1668050481.912558
309593545.0,1.0,0.25,4.0,25.0,1668050481.912566
309643639.0,0.0,4.26,1.0,0.0,1668050481.96266
309643645.0,1.0,0.25,4.0,25.0,1668050481.962666
309693406.0,0.0,4.26,1.0,0.0,1668050482.012427
309693414.0,1.0,0.25,4.0,25.0,1668050482.012435
309743918.0,0.0,4.26,1.0,0.0,1668050482.062939
309743926.0,1.0,0.27,4.0,25.0,1668050482.062947
309793521.0,0.0,4.26,1.0,0.0,1668050482.112542
309793556.0,1.0,0.27,4.0,25.0,1668050482.112577
309843721.0,0.0,4.26,1.0,0.0,1668050482.162742
309843728.0,1.0,0.25,4.0,25.0,1668050482.162749
309893388.0,0.0,4.26,1.0,0.0,1668050482.212409
309893396.0,1.0,0.25,4.0,25.0,1668050482.212417
309943551.0,0.0,4.26,1.0,0.0,1668050482.262572
309943557.0,1.0,0.25,4.0,25.0,1668050482.262578
309993466.0,0.0,4.26,1.0,0.0,1668050482.312487
309993474.0,1.0,0.25,4.0,25.0,1668050482.312495
310043755.0,0.0,4.26,1.0,0.0,1668050482.362776
310043762.0,1.0,0.25,4.0,25.0,1668050482.362783
310093542.0,0.0,4.26,1.0,0.0,1668050482.412563
310093550.0,1.0,0.25,4.0,25.0,1668050482.412571
310143601.0,0.0,4.26,1.0,0.0,1668050482.462622
310143607.0,1.0,0.27,4.0,25.0,1668050482.462628
310193489.0,0.0,4.26,1.0,0.0,1668050482.51251
310193497.0,1.0,0.27,4.0,25.0,1668050482.512518
310243679.0,0.0,4.26,1.0,0.0,1668050482.5627
310243685.0,1.0,0.27,4.0,25.0,1668050482.562706
310293458.0,0.0,4.26,1.0,0.0,1668050482.612479
310293513.0,1.0,0.27,4.0,25.0,1668050482.612534
310343648.0,0.0,4.26,1.0,0.0,1668050482.662669
310343655.0,1.0,0.27,4.0,25.0,1668050482.662676
310393460.0,0.0,4.26,1.0,0.0,1668050482.712481
310393468.0,1.0,0.27,4.0,25.0,1668050482.712489
310443670.0,0.0,4.26,1.0,0.0,1668050482.762691
310443677.0,1.0,0.27,4.0,25.0,1668050482.762698
310493432.0,0.0,4.26,1.0,0.0,1668050482.812453
310493444.0,1.0,0.25,4.0,25.0,1668050482.812465
310543689.0,0.0,4.26,1.0,0.0,1668050482.86271
310543696.0,1.0,0.27,4.0,25.0,1668050482.862717
310593385.0,0.0,4.26,1.0,0.0,1668050482.912406
310593394.0,1.0,0.25,4.0,25.0,1668050482.912415
310643797.0,0.0,4.26,1.0,0.0,1668050482.962818
310643805.0,1.0,0.25,4.0,25.0,1668050482.962826
310693580.0,0.0,4.26,1.0,0.0,1668050483.012601
310693589.0,1.0,0.25,4.0,25.0,1668050483.01261
310743696.0,0.0,4.26,1.0,0.0,1668050483.062717
310743702.0,1.0,0.25,4.0,25.0,1668050483.062723
310793607.0,0.0,4.26,1.0,0.0,1668050483.112628
310793615.0,1.0,0.25,4.0,25.0,1668050483.112636
310843532.0,0.0,4.26,1.0,0.0,1668050483.162553
310843538.0,1.0,0.27,4.0,25.0,1668050483.162559
310893518.0,0.0,4.26,1.0,0.0,1668050483.212539
310893526.0,1.0,0.27,4.0,25.0,1668050483.212547
310943630.0,0.0,4.26,1.0,0.0,1668050483.262651
310943637.0,1.0,0.27,4.0,25.0,1668050483.2626579
310993447.0,0.0,4.26,1.0,0.0,1668050483.312468
310993497.0,1.0,0.27,4.0,25.0,1668050483.312518
311043646.0,0.0,4.26,1.0,0.0,1668050483.362667
311043653.0,1.0,0.27,4.0,25.0,1668050483.362674
311093490.0,0.0,4.26,1.0,0.0,1668050483.4125109
311093498.0,1.0,0.27,4.0,25.0,1668050483.412519
311143830.0,0.0,4.26,1.0,0.0,1668050483.462851
311143837.0,1.0,0.25,4.0,25.0,1668050483.462858
311193458.0,0.0,4.26,1.0,0.0,1668050483.512479
311193467.0,1.0,0.25,4.0,25.0,1668050483.512488
311243593.0,0.0,4.26,1.0,0.0,1668050483.562614
311243599.0,1.0,0.25,4.0,25.0,1668050483.56262
311293460.0,0.0,4.26,1.0,0.0,1668050483.6124809
311293468.0,1.0,0.25,4.0,25.0,1668050483.612489
311343662.0,0.0,4.26,1.0,0.0,1668050483.662683
311343669.0,1.0,0.25,4.0,25.0,1668050483.66269
311393419.0,0.0,4.26,1.0,0.0,1668050483.71244
311393427.0,1.0,0.25,4.0,25.0,1668050483.712448
311443593.0,0.0,4.26,1.0,0.0,1668050483.762614
311443640.0,1.0,0.25,4.0,25.0,1668050483.762661
311493413.0,0.0,4.26,1.0,0.0,1668050483.812434
311493421.0,1.0,0.25,4.0,25.0,1668050483.812442
311543751.0,0.0,4.26,1.0,0.0,1668050483.862772
311543761.0,1.0,0.25,4.0,25.0,1668050483.862782
311593570.0,0.0,4.26,1.0,0.0,1668050483.912591
311593578.0,1.0,0.25,4.0,25.0,1668050483.912599
311643689.0,0.0,4.26,1.0,0.0,1668050483.96271
311643695.0,1.0,0.25,4.0,25.0,1668050483.962716
311693454.0,0.0,4.26,1.0,0.0,1668050484.012475
311693463.0,1.0,0.25,4.0,25.0,1668050484.012484
311743646.0,0.0,4.2700000000000005,2.0,0.0,1668050484.062667
311743653.0,1.0,0.25,4.0,25.0,1668050484.062674
311793503.0,0.0,4.2700000000000005,2.0,0.0,1668050484.112524
311793564.0,1.0,0.25,4.0,25.0,1668050484.112585
311843750.0,0.0,4.2700000000000005,2.0,0.0,1668050484.162771
311843800.0,1.0,0.25,4.0,25.0,1668050484.162821
311893508.0,0.0,4.2700000000000005,1.0,0.0,1668050484.212529
311893517.0,1.0,0.25,4.0,25.0,1668050484.212538
311943612.0,0.0,4.2700000000000005,1.0,0.0,1668050484.262633
311943618.0,1.0,0.25,4.0,25.0,1668050484.262639
311993469.0,0.0,4.2700000000000005,1.0,0.0,1668050484.31249
311993477.0,1.0,0.25,4.0,25.0,1668050484.312498
312043724.0,0.0,4.2700000000000005,1.0,0.0,1668050484.362745
312043730.0,1.0,0.27,4.0,25.0,1668050484.362751
312093424.0,0.0,4.2700000000000005,1.0,0.0,1668050484.412445
312093432.0,1.0,0.25,4.0,25.0,1668050484.412453
312143678.0,0.0,4.2700000000000005,1.0,0.0,1668050484.462699
312143685.0,1.0,0.25,4.0,25.0,1668050484.462706
312193473.0,0.0,4.2700000000000005,1.0,0.0,1668050484.512494
312193481.0,1.0,0.25,4.0,25.0,1668050484.512502
312243694.0,0.0,4.2700000000000005,1.0,0.0,1668050484.562715
312243700.0,1.0,0.25,4.0,25.0,1668050484.562721
312293467.0,0.0,4.2700000000000005,1.0,0.0,1668050484.612488
312293510.0,1.0,0.25,4.0,25.0,1668050484.612531
312343600.0,0.0,4.2700000000000005,1.0,0.0,1668050484.662621
312343607.0,1.0,0.25,4.0,25.0,1668050484.662628
312393440.0,0.0,4.2700000000000005,1.0,0.0,1668050484.712461
312393448.0,1.0,0.25,4.0,25.0,1668050484.712469
312443682.0,0.0,4.2700000000000005,1.0,0.0,1668050484.762703
312443688.0,1.0,0.25,4.0,25.0,1668050484.762709
312493563.0,0.0,4.2700000000000005,1.0,0.0,1668050484.812584
312493571.0,1.0,0.25,4.0,25.0,1668050484.812592
312543739.0,0.0,4.2700000000000005,1.0,0.0,1668050484.86276
312543746.0,1.0,0.25,4.0,25.0,1668050484.862767
312593373.0,0.0,4.2700000000000005,1.0,0.0,1668050484.912394
312593381.0,1.0,0.25,4.0,25.0,1668050484.912402
312643661.0,0.0,4.2700000000000005,1.0,0.0,1668050484.962682
312643668.0,1.0,0.25,4.0,25.0,1668050484.962689
312693566.0,0.0,4.2700000000000005,1.0,0.0,1668050485.012587
312693574.0,1.0,0.25,4.0,25.0,1668050485.012595
312743669.0,0.0,4.2700000000000005,1.0,0.0,1668050485.06269
312743675.0,1.0,0.25,4.0,25.0,1668050485.062696
312793410.0,0.0,4.2700000000000005,1.0,0.0,1668050485.112431
312793418.0,1.0,0.25,4.0,25.0,1668050485.112439
312843630.0,0.0,4.2700000000000005,1.0,0.0,1668050485.162651
312843661.0,1.0,0.25,4.0,25.0,1668050485.162682
312893506.0,0.0,4.2700000000000005,1.0,0.0,1668050485.212527
312893515.0,1.0,0.25,4.0,25.0,1668050485.212536
312943704.0,0.0,4.2700000000000005,1.0,0.0,1668050485.2627249
312943711.0,1.0,0.25,4.0,25.0,1668050485.262732
312993559.0,0.0,4.2700000000000005,1.0,0.0,1668050485.3125799
312993568.0,1.0,0.25,4.0,25.0,1668050485.312589
313043722.0,0.0,4.2700000000000005,1.0,0.0,1668050485.362743
313043729.0,1.0,0.25,4.0,25.0,1668050485.36275
313093406.0,0.0,4.2700000000000005,1.0,0.0,1668050485.412427
313093417.0,1.0,0.25,4.0,25.0,1668050485.412438
313143659.0,0.0,4.2700000000000005,1.0,0.0,1668050485.46268
313143666.0,1.0,0.27,4.0,25.0,1668050485.462687
313193581.0,0.0,4.2700000000000005,1.0,0.0,1668050485.512602
313193589.0,1.0,0.27,4.0,25.0,1668050485.51261
313243718.0,0.0,4.2700000000000005,1.0,0.0,1668050485.562739
313243725.0,1.0,0.27,4.0,25.0,1668050485.562746
313293400.0,0.0,4.2700000000000005,1.0,0.0,1668050485.612421
313293479.0,1.0,0.27,4.0,25.0,1668050485.6125
313343756.0,0.0,4.2700000000000005,1.0,0.0,1668050485.662777
313343764.0,1.0,0.27,4.0,25.0,1668050485.662785
313393510.0,0.0,4.2700000000000005,1.0,0.0,1668050485.712531
313393519.0,1.0,0.27,4.0,25.0,1668050485.71254
313443689.0,0.0,4.2700000000000005,1.0,0.0,1668050485.76271
313443695.0,1.0,0.27,4.0,25.0,1668050485.762716
313493402.0,0.0,4.2700000000000005,1.0,0.0,1668050485.812423
313493410.0,1.0,0.27,4.0,25.0,1668050485.812431
313543638.0,0.0,4.25,2.0,0.0,1668050485.862659
313543645.0,1.0,0.27,4.0,25.0,1668050485.862666
313593558.0,0.0,4.25,2.0,0.0,1668050485.912579
313593566.0,1.0,0.27,4.0,25.0,1668050485.912587
313643723.0,0.0,4.25,2.0,0.0,1668050485.962744
313643729.0,1.0,0.27,4.0,25.0,1668050485.96275
313693409.0,0.0,4.25,2.0,0.0,1668050486.01243
313693418.0,1.0,0.3,4.0,25.0,1668050486.012439
313743618.0,0.0,4.25,2.0,0.0,1668050486.062639
313743625.0,1.0,0.3,4.0,25.0,1668050486.062646
313793503.0,0.0,4.25,2.0,0.0,1668050486.112524
313793511.0,1.0,0.3,4.0,25.0,1668050486.112532
313843705.0,0.0,4.25,2.0,0.0,1668050486.162726
313843711.0,1.0,0.3,4.0,25.0,1668050486.162732
313893475.0,0.0,4.25,1.0,0.0,1668050486.212496
313893555.0,1.0,0.3,4.0,25.0,1668050486.212576
313943678.0,0.0,4.25,1.0,0.0,1668050486.262699
313943684.0,1.0,0.3,4.0,25.0,1668050486.262705
313993376.0,0.0,4.25,1.0,0.0,1668050486.312397
313993421.0,1.0,0.3,4.0,25.0,1668050486.312442
314043712.0,0.0,4.25,1.0,0.0,1668050486.362733
314043719.0,1.0,0.3,4.0,25.0,1668050486.36274
314093607.0,0.0,4.25,1.0,0.0,1668050486.412628
314093615.0,1.0,0.3,4.0,25.0,1668050486.412636
314143702.0,0.0,4.25,1.0,0.0,1668050486.462723
314143709.0,1.0,0.3,4.0,25.0,1668050486.46273
314193385.0,0.0,4.25,1.0,0.0,1668050486.5124059
314193394.0,1.0,0.3,4.0,25.0,1668050486.512415
314243692.0,0.0,4.25,1.0,0.0,1668050486.562713
314243699.0,1.0,0.3,4.0,25.0,1668050486.56272
314293514.0,0.0,4.25,1.0,0.0,1668050486.612535
314293522.0,1.0,0.3,4.0,25.0,1668050486.6125429
314343763.0,0.0,4.25,1.0,0.0,1668050486.662784
314343770.0,1.0,0.3,4.0,25.0,1668050486.662791
314393345.0,0.0,4.25,1.0,0.0,1668050486.712366
314393415.0,1.0,0.3,4.0,25.0,1668050486.712436
314443654.0,0.0,4.25,1.0,0.0,1668050486.762675
314443660.0,1.0,0.3,4.0,25.0,1668050486.762681
314493450.0,0.0,4.25,1.0,0.0,1668050486.812471
314493459.0,1.0,0.3,4.0,25.0,1668050486.81248
314543728.0,0.0,4.25,1.0,0.0,1668050486.862749
314543734.0,1.0,0.3,4.0,25.0,1668050486.862755
314593492.0,0.0,4.25,1.0,0.0,1668050486.912513
314593526.0,1.0,0.3,4.0,25.0,1668050486.9125469
314643615.0,0.0,4.25,1.0,0.0,1668050486.962636
314643622.0,1.0,0.3,4.0,25.0,1668050486.962643
314693451.0,0.0,4.25,1.0,0.0,1668050487.012472
314693514.0,1.0,0.3,4.0,25.0,1668050487.012535
314743668.0,0.0,4.25,1.0,0.0,1668050487.062689
314743674.0,1.0,0.3,4.0,25.0,1668050487.062695
314793536.0,0.0,4.25,1.0,0.0,1668050487.112557
314793544.0,1.0,0.3,4.0,25.0,1668050487.112565
314843590.0,0.0,4.25,1.0,0.0,1668050487.162611
314843597.0,1.0,0.3,4.0,25.0,1668050487.162618
314893414.0,0.0,4.25,1.0,0.0,1668050487.212435
314893423.0,1.0,0.3,4.0,25.0,1668050487.212444
314943694.0,0.0,4.25,1.0,0.0,1668050487.262715
314943700.0,1.0,0.3,4.0,25.0,1668050487.262721
314993635.0,0.0,4.25,1.0,0.0,1668050487.312656
314993643.0,1.0,0.3,4.0,25.0,1668050487.312664
315043625.0,0.0,4.25,1.0,0.0,1668050487.362646
315043633.0,1.0,0.32,4.0,25.0,1668050487.362654
315093334.0,0.0,4.25,1.0,0.0,1668050487.412355
315093343.0,1.0,0.32,4.0,25.0,1668050487.412364
315143760.0,0.0,4.25,1.0,0.0,1668050487.462781
315143767.0,1.0,0.32,4.0,25.0,1668050487.462788
315193519.0,0.0,4.25,1.0,0.0,1668050487.51254
315193527.0,1.0,0.32,4.0,25.0,1668050487.512548
315243617.0,0.0,4.26,2.0,0.0,1668050487.562638
315243624.0,1.0,0.32,4.0,25.0,1668050487.562645
315293476.0,0.0,4.26,2.0,0.0,1668050487.612497
315293507.0,1.0,0.32,4.0,25.0,1668050487.612528
315343828.0,0.0,4.26,2.0,0.0,1668050487.662849
315343834.0,1.0,0.32,4.0,25.0,1668050487.662855
315393418.0,0.0,4.26,2.0,0.0,1668050487.712439
315393426.0,1.0,0.3,4.0,25.0,1668050487.712447
315443668.0,0.0,4.26,2.0,0.0,1668050487.7626889
315443720.0,1.0,0.3,4.0,25.0,1668050487.762741
315493441.0,0.0,4.26,1.0,0.0,1668050487.812462
315493449.0,1.0,0.3,4.0,25.0,1668050487.81247
315543659.0,0.0,4.26,1.0,0.0,1668050487.86268
315543669.0,1.0,0.3,4.0,25.0,1668050487.86269
315593489.0,0.0,4.26,1.0,0.0,1668050487.91251
